epoch_index,tx_shard,avg_tps
3380,6,5.184962291
3380,7,5.795307382
3380,8,4.403748
3380,9,2.022244229
3381,0,14.14021578
3381,1,0.200602341
3381,4,12.71933971
3381,5,10.47272311
3381,6,5.497502955
3381,7,6.727688613
3381,8,5.306355076
3381,9,2.646944455
3382,0,13.75291622
3382,1,0.243334343
3382,4,11.50465839
3382,5,9.484055446
3382,6,5.875776398
3382,7,5.632404181
3382,8,4.405128011
3382,9,2.22068626
3383,0,11.29128912
3383,1,0.178824336
3383,4,8.914985152
3383,5,7.70494175
3383,6,4.43817102
3383,7,4.495050636
3383,8,3.638696414
3383,9,1.786872763
3384,0,15.77879363
3384,1,0.193019727
3384,4,13.2969651
3384,5,11.52883156
3384,6,6.181487102
3384,7,6.888808801
3384,8,5.397078907
3384,9,2.775037936
3385,0,14.2663975
3385,1,0.290850918
3385,4,12.28231888
3385,5,9.872857469
3385,6,6.37213377
3385,7,5.93806658
3385,8,4.842347833
3385,9,2.430601051
3386,0,11.49614629
3386,1,0.222759559
3386,4,9.566533172
3386,5,7.66298927
3386,6,4.710405017
3386,7,4.776220342
3386,8,3.81827112
3386,9,1.856468188
3387,0,15.99839774
3387,1,0.200320452
3387,4,13.32438103
3387,5,11.35940182
3387,6,6.502308015
3387,7,7.554266967
3387,8,5.609354137
3387,9,2.681226872
3388,0,14.27159698
3388,1,0.273189038
3388,4,12.67954209
3388,5,10.09916228
3388,6,5.940677002
3388,7,6.31299041
3388,8,5.032371783
3388,9,2.370342292
3389,0,14.30908261
3389,1,0.24146722
3389,4,12.7855485
3389,5,9.795365473
3389,6,5.363190137
3389,7,7.157680454
3389,8,5.457326586
3389,9,2.465887904
3390,0,13.35212661
3390,1,0.218937838
3390,4,11.4525603
3390,5,9.833257247
3390,6,6.213840067
3390,7,6.206193411
3390,8,4.744921251
3390,9,2.167846002
3391,0,14.24109444
3391,1,0.231961498
3391,4,13.11194482
3391,5,10.29346673
3391,6,5.682052448
3391,7,6.538085493
3391,8,5.352129756
3391,9,2.587842959
3392,0,14.05970375
3392,1,0.296814032
3392,4,12.14611509
3392,5,9.740349282
3392,6,5.982043414
3392,7,6.52119559
3392,8,4.810395121
3392,9,2.2388529
3393,0,10.3735505
3393,1,0.223336894
3393,4,9.421536466
3393,5,7.350930729
3393,6,5.321826366
3393,7,4.705370766
3393,8,3.667722002
3393,9,1.654333232
3394,0,16.01434333
3394,1,0.223177599
3394,4,14.62505707
3394,5,12.38970476
3394,6,6.14830315
3394,7,8.45301324
3394,8,5.981814031
3394,9,2.854245929
3395,0,15.02144803
3395,1,0.311960962
3395,4,13.22711454
3395,5,10.63602663
3395,6,6.150287487
3395,7,14.70600696
3395,8,5.321455591
3395,9,2.47333182
3396,0,10.32337008
3396,1,0.213357579
3396,4,9.568360041
3396,5,7.490699701
3396,6,4.717619426
3396,7,12.43883775
3396,8,3.857559571
3396,9,1.673106792
3397,0,16.05282834
3397,1,0.230911563
3397,4,14.03557133
3397,5,12.69926743
3397,6,6.418510687
3397,7,15.16988898
3397,8,5.724076731
3397,9,2.734574428
3398,0,14.91389625
3398,1,0.272283226
3398,4,13.41033699
3398,5,10.99136691
3398,6,6.006020447
3398,7,14.50007573
3398,8,5.359787959
3398,9,2.513782658
3399,0,11.6946687
3399,1,0.199009901
3399,4,10.70232292
3399,5,8.642802742
3399,6,4.68332064
3399,7,11.24405941
3399,8,4.2843869
3399,9,1.962642803
3400,0,8.466956522
3400,1,0.211455577
3400,4,7.076483932
3400,5,5.60510397
3400,6,5.217844991
3400,7,17.2879017
3400,8,2.867069943
3400,9,1.261965974
3401,0,18.82769612
3401,1,0.228026099
3401,4,16.37336883
3401,5,14.85953202
3401,6,5.500712464
3401,7,12.07619619
3401,8,6.493250337
3401,9,3.211301935
3402,0,15.02630275
3402,1,0.195174017
3402,4,13.24789387
3402,5,10.81046773
3402,6,5.40330881
3402,7,10.77600732
3402,8,5.239469371
3402,9,2.459993138
3403,0,11.10398839
3403,1,0.148647616
3403,4,10.11426498
3403,5,8.067160758
3403,6,5.674243582
3403,7,6.84921302
3403,8,4.10742665
3403,9,1.861208741
3404,0,15.63025945
3404,1,0.165449289
3404,4,13.23590504
3404,5,11.04530929
3404,6,5.791409876
3404,7,9.171954653
3404,8,5.207372746
3404,9,2.566765579
3405,0,13.89125438
3405,1,0.169938581
3405,4,12.83635404
3405,5,9.710049361
3405,6,6.025245865
3405,7,7.993707374
3405,8,5.058366932
3405,9,2.350427672
3406,0,10.68413619
3406,1,0.120543553
3406,4,9.567180701
3406,5,7.110619131
3406,6,4.6893656
3406,7,7.088327353
3406,8,3.935376746
3406,9,1.72558974
3407,0,16.33130468
3407,1,0.133016356
3407,4,14.1083682
3407,5,12.06017497
3407,6,6.237124382
3407,7,8.892887029
3407,8,5.704792697
3407,9,2.730353747
3408,0,14.45983653
3408,1,0.163733131
3408,4,13.00954191
3408,5,9.682835963
3408,6,6.195932332
3408,7,8.697928151
3408,8,5.14426915
3408,9,2.402356966
3409,0,11.12215952
3409,1,0.140460576
3409,4,10.01872045
3409,5,7.801014183
3409,6,4.83147781
3409,7,8.509264908
3409,8,4.07034467
3409,9,1.824538661
3410,0,16.44127734
3410,1,0.141605061
3410,4,14.29037421
3410,5,16.90149379
3410,6,6.434494322
3410,7,9.973020349
3410,8,5.725211493
3410,9,2.84616264
3411,0,16.91116415
3411,1,0.197143615
3411,4,14.17464106
3411,5,15.1337652
3411,6,5.991855135
3411,7,9.755843467
3411,8,5.789332121
3411,9,2.83096564
3412,0,15.10415485
3412,1,0.195228914
3412,4,12.9612113
3412,5,13.62821821
3412,6,5.148198556
3412,7,12.34395675
3412,8,5.331480851
3412,9,2.500548183
3413,0,13.76863811
3413,1,0.145403731
3413,4,11.06635698
3413,5,12.0841831
3413,6,6.421519752
3413,7,9.198240048
3413,8,4.669876879
3413,9,2.106390211
3414,0,17.89206982
3414,1,0.189000075
3414,4,14.51444587
3414,5,18.11695884
3414,6,5.745015424
3414,7,9.677714243
3414,8,5.990106087
3414,9,2.915619592
3415,0,15.52286941
3415,1,0.193466958
3415,4,13.43384071
3415,5,14.79515485
3415,6,5.901665285
3415,7,12.34974757
3415,8,5.46070379
3415,9,2.607339311
3416,0,11.19236462
3416,1,0.12223445
3416,4,9.118022086
3416,5,8.789647452
3416,6,5.580699025
3416,7,8.050624265
3416,8,4.131380213
3416,9,1.740768851
3417,0,19.19011803
3417,1,0.173437093
3417,4,15.60784898
3417,5,20.08083554
3417,6,5.835648062
3417,7,11.19667126
3417,8,6.464124809
3417,9,3.163532785
3418,0,15.47613671
3418,1,0.19519723
3418,4,13.26219512
3418,5,16.10806233
3418,6,6.318277627
3418,7,13.34018368
3418,8,5.535042156
3418,9,2.590296597
3419,0,11.14517889
3419,1,0.126518942
3419,4,9.091644408
3419,5,8.976637448
3419,6,5.014371167
3419,7,8.767089274
3419,8,4.097851849
3419,9,1.719160302
3420,0,19.60264347
3420,1,0.139276083
3420,4,16.08720422
3420,5,19.88279084
3420,6,6.356944814
3420,7,9.211363895
3420,8,6.739108967
3420,9,3.239659691
3421,0,15.94426292
3421,1,0.214589666
3421,4,13.21709726
3421,5,14.10003799
3421,6,6.077013678
3421,7,9.136816109
3421,8,5.497264438
3421,9,2.509612462
3422,0,12.41583251
3422,1,0.203255139
3422,4,10.59379537
3422,5,11.65332009
3422,6,4.757813097
3422,7,10.39802858
3422,8,4.541529762
3422,9,2.043745702
3423,0,15.55689944
3423,1,0.172980374
3423,4,12.51901719
3423,5,14.20470105
3423,6,6.236079416
3423,7,9.362848015
3423,8,5.31656017
3423,9,2.511258177
3424,0,16.20049373
3424,1,0.231181162
3424,4,13.76038739
3424,5,15.2331561
3424,6,5.558716293
3424,7,11.61534371
3424,8,5.601709077
3424,9,2.693733384
3425,0,14.08719045
3425,1,0.216201778
3425,4,12.34582363
3425,5,13.41839966
3425,6,5.270271302
3425,7,15.32063952
3425,8,5.127294234
3425,9,2.364902507
3426,0,12.9923132
3426,1,0.141753646
3426,4,11.28320585
3426,5,11.39933683
3426,6,5.926334828
3426,7,9.355439165
3426,8,4.949357549
3426,9,2.204416142
3427,0,15.76601183
3427,1,0.168720198
3427,4,12.56749952
3427,5,14.08064085
3427,6,5.331756628
3427,7,11.47999237
3427,8,5.273011635
3427,9,2.593591455
3428,0,14.52163443
3428,1,0.192645822
3428,4,12.53375124
3428,5,13.09724027
3428,6,5.890146013
3428,7,12.81132941
3428,8,5.132329333
3428,9,2.434982035
3429,0,11.21405348
3429,1,0.108939295
3429,4,9.758290938
3429,5,9.671193054
3429,6,4.761542287
3429,7,9.259801859
3429,8,4.312129442
3429,9,1.895689095
3430,0,16.59817178
3430,1,0.142296705
3430,4,13.69948581
3430,5,15.3331175
3430,6,5.925499905
3430,7,9.447229099
3430,8,5.698000381
3430,9,2.781374976
3431,0,14.51328244
3431,1,0.135305344
3431,4,12.7210687
3431,5,12.56496183
3431,6,6.27110687
3431,7,10.13137405
3431,8,5.199885496
3431,9,2.500229008
3432,0,10.91879279
3432,1,0.127529358
3432,4,9.457139578
3432,5,8.703553532
3432,6,4.642083923
3432,7,8.50610106
3432,8,4.095666144
3432,9,1.795509314
3433,0,17.16464156
3433,1,0.142162819
3433,4,13.96867406
3433,5,15.65473117
3433,6,6.35282503
3433,7,10.62636695
3433,8,5.780642467
3433,9,2.902111179
3434,0,15.10449579
3434,1,0.224980014
3434,4,12.69416422
3434,5,12.63219003
3434,6,5.774487038
3434,7,10.50805132
3434,8,5.22292436
3434,9,2.551220069
3435,0,13.47769129
3435,1,0.153218151
3435,4,11.92071388
3435,5,11.36924245
3435,6,4.869223467
3435,7,6.976077463
3435,8,4.964078223
3435,9,2.312587811
3436,0,13.75082955
3436,1,0.112780808
3436,4,10.99130402
3436,5,11.39585797
3436,6,6.4169114
3436,7,6.436858767
3436,8,4.856516267
3436,9,2.200122049
3437,0,15.76532359
3437,1,0.195791957
3437,4,12.82475364
3437,5,13.74150592
3437,6,5.223566564
3437,7,7.070235513
3437,8,5.343149564
3437,9,2.538523
3438,0,14.07432407
3438,1,0.200892346
3438,4,12.45788049
3438,5,12.48003661
3438,6,5.416275788
3438,7,6.423025588
3438,8,5.153071731
3438,9,2.413225031
3439,0,11.72306635
3439,1,0.12598305
3439,4,9.415629533
3439,5,8.842788425
3439,6,5.50954417
3439,7,5.154501031
3439,8,4.217530732
3439,9,1.872337176
3440,0,17.05844279
3440,1,0.138511327
3440,4,13.69137636
3440,5,14.97182562
3440,6,5.637426233
3440,7,7.0614506
3440,8,5.698419951
3440,9,2.770226537
3441,0,14.79672501
3441,1,0.213514022
3441,4,12.85292678
3441,5,12.07784679
3441,6,6.107321664
3441,7,7.380538302
3441,8,5.26327875
3441,9,2.556408809
3442,0,9.65088735
3442,1,0.125969652
3442,4,9.085215878
3442,5,7.164036781
3442,6,4.778521966
3442,7,5.766413138
3442,8,3.974912022
3442,9,1.632799788
3443,0,17.12979828
3443,1,0.139244317
3443,4,14.15211501
3443,5,15.2168448
3443,6,6.066009333
3443,7,8.152717146
3443,8,6.069998495
3443,9,2.881905765
3444,0,15.89087569
3444,1,0.190995652
3444,4,13.86156095
3444,5,13.2245839
3444,6,5.969448193
3444,7,7.29877043
3444,8,5.688858899
3444,9,2.734068076
3445,0,12.52866725
3445,1,0.218083292
3445,4,10.7344348
3445,5,9.786805108
3445,6,4.546742961
3445,7,5.913714048
3445,8,4.486225321
3445,9,2.070635492
3446,0,15.44010318
3446,1,0.136180866
3446,4,12.64376754
3446,5,12.94127911
3446,6,6.617214172
3446,7,7.290835293
3446,8,5.103899552
3446,9,2.423488354
3447,0,14.38081693
3447,1,0.180794175
3447,4,13.01494292
3447,5,12.68911897
3447,6,5.470322752
3447,7,7.035612698
3447,8,5.107444912
3447,9,2.483331437
3448,0,13.04654774
3448,1,0.1871757
3448,4,12.12161497
3448,5,11.34549104
3448,6,4.925122145
3448,7,6.911638829
3448,8,4.826193993
3448,9,2.380714313
3449,0,13.53990769
3449,1,0.131862359
3449,4,10.42132913
3449,5,9.639198469
3449,6,5.736688056
3449,7,5.999549702
3449,8,4.493752111
3449,9,2.038950805
3450,0,14.83478488
3450,1,0.153403357
3450,4,12.59025156
3450,5,12.73300191
3450,6,5.277725863
3450,7,6.264045154
3450,8,5.124247748
3450,9,2.466751392
3451,0,13.57131483
3451,1,0.1507431
3451,4,12.33428116
3451,5,11.31312557
3451,6,5.508227176
3451,7,5.890089475
3451,8,4.917159539
3451,9,2.462920837
3452,0,11.79223987
3452,1,0.115983887
3452,4,9.134453143
3452,5,7.911529984
3452,6,5.108839401
3452,7,4.510222695
3452,8,3.881241924
3452,9,1.834574751
3453,0,17.0177018
3453,1,0.144615385
3453,4,13.668566
3453,5,14.65116809
3453,6,5.561519468
3453,7,6.893675214
3453,8,5.637606838
3453,9,2.854852802
3454,0,14.00056952
3454,1,0.167780393
3454,4,12.41939403
3454,5,11.26414306
3454,6,6.018983978
3454,7,6.091085124
3454,8,5.035727846
3454,9,2.61306857
3455,0,11.20878954
3455,1,0.149406934
3455,4,8.88857208
3455,5,7.400851582
3455,6,4.691491788
3455,7,5.319495134
3455,8,3.749277676
3455,9,1.802539538
3456,0,16.32784522
3456,1,0.189074355
3456,4,13.33194234
3456,5,13.90011381
3456,6,6.318247344
3456,7,7.61991654
3456,8,5.542261002
3456,9,2.830766313
3457,0,15.10908748
3457,1,0.286538462
3457,4,12.92941176
3457,5,12.11089744
3457,6,5.793778281
3457,7,7.657013575
3457,8,5.243627451
3457,9,2.619607843
3458,0,12.87779377
3458,1,0.211909993
3458,4,10.80475794
3458,5,9.386051974
3458,6,4.528070308
3458,7,6.387870293
3458,8,4.578755966
3458,9,2.24634442
3459,0,14.35631705
3459,1,0.152875175
3459,4,11.37216178
3459,5,9.998407945
3459,6,6.233198135
3459,7,7.285167355
3459,8,4.918274516
3459,9,2.303627611
3460,0,16.61499925
3460,1,0.213025273
3460,4,13.88529984
3460,5,13.54654554
3460,6,5.198519515
3460,7,7.767010618
3460,8,5.644571557
3460,9,2.854007776
3461,0,14.74774808
3461,1,0.256774289
3461,4,12.02909886
3461,5,10.89283464
3461,6,5.156170071
3461,7,7.183860325
3461,8,4.899284576
3461,9,2.356822478
3462,0,14.36240012
3462,1,0.196099993
3462,4,11.69965545
3462,5,10.6359871
3462,6,5.811927278
3462,7,6.787992083
3462,8,5.02807712
3462,9,2.341947071
3463,0,14.64489424
3463,1,0.218344274
3463,4,12.98384391
3463,5,11.25061999
3463,6,5.184792123
3463,7,7.223522976
3463,8,5.537053246
3463,9,2.665098468
3464,0,14.15081943
3464,1,0.238262218
3464,4,12.47645061
3464,5,10.82227226
3464,6,5.444153256
3464,7,7.405839362
3464,8,5.087036764
3464,9,2.396020966
3465,0,10.2036609
3465,1,0.201163137
3465,4,8.303534149
3465,5,6.381859529
3465,6,5.302863108
3465,7,4.41377125
3465,8,3.700268416
3465,9,1.52330003
3466,0,18.99885279
3466,1,0.263489009
3466,4,15.7016135
3466,5,16.00847458
3466,6,5.501850344
3466,7,8.47494634
3466,8,6.771963585
3466,9,3.438087484
3467,0,15.67501438
3467,1,0.275052733
3467,4,13.04993289
3467,5,11.32279962
3467,6,5.877737296
3467,7,6.980172579
3467,8,5.6
3467,9,2.975877277
3468,0,11.24643064
3468,1,0.175662604
3468,4,8.892822596
3468,5,6.905088025
3468,6,4.57875798
3468,7,5.88183401
3468,8,4.18243374
3468,9,1.752137744
3469,0,12.84994953
3469,1,0.183438155
3469,4,11.0814116
3469,5,9.473056914
3469,6,5.973056914
3469,7,6.948482025
3469,8,4.978841525
3469,9,2.111926392
3470,0,20.05241545
3470,1,0.265253942
3470,4,17.80041065
3470,5,17.23484291
3470,6,5.770851896
3470,7,9.695657227
3470,8,7.144152171
3470,9,3.552822221
3471,0,13.56310414
3471,1,0.210503659
3471,4,11.84581067
3471,5,10.48800532
3471,6,4.172465073
3471,7,7.581536415
3471,8,4.854850702
3471,9,2.262239267
3472,0,12.9816011
3472,1,0.172205911
3472,4,10.64122137
3472,5,9.280328831
3472,6,6.056605989
3472,7,6.38351928
3472,8,4.52691329
3472,9,2.102838129
3473,0,16.99226232
3473,1,0.166896499
3473,4,14.85302229
3473,5,13.41948211
3473,6,5.476786946
3473,7,7.965218724
3473,8,6.215965678
3473,9,3.110434383
3474,0,14.43429801
3474,1,0.159640203
3474,4,12.61564333
3474,5,10.46249511
3474,6,5.273132577
3474,7,6.822330856
3474,8,5.218380915
3474,9,2.396871334
3475,0,10.53736655
3475,1,0.139611278
3475,4,8.73939228
3475,5,6.847444371
3475,6,4.907551523
3475,7,5.501779359
3475,8,3.982049978
3475,9,1.623323296
3476,0,17.94542579
3476,1,0.15851589
3476,4,14.96274298
3476,5,14.36682351
3476,6,5.644168467
3476,7,8.407011725
3476,8,6.287835545
3476,9,3.047323357
3477,0,15.07368907
3477,1,0.18988219
3477,4,13.04870255
3477,5,10.91333641
3477,6,6.129090629
3477,7,7.780549781
3477,8,5.374797875
3477,9,2.771001771
3478,0,14.09647603
3478,1,0.169627383
3478,4,11.58261121
3478,5,10.18392548
3478,6,4.00751011
3478,7,6.881715771
3478,8,5.082827845
3478,9,2.369656268
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
, ed.epoch_duration_seconds) AS avg_tps,
