epoch_index,total_avg_latency_sec
2651.0,2.8609246213460042
2652.0,2.770325401656972
2653.0,2.9697199455643246
2654.0,2.9592698159003663
2655.0,2.883972003437884
2656.0,2.9035265571624946
2657.0,2.949785279405841
2658.0,2.967872602503147
2659.0,2.899305813484386
2660.0,2.808318997106754
2661.0,2.9655057538584892
2662.0,2.8034210487579867
2663.0,2.704206268163928
2664.0,2.8027789318120813
2665.0,2.8843620657394005
2666.0,2.9676295084291655
2667.0,3.03039586200501
2668.0,3.033789491443379
2669.0,2.960762275527628
2670.0,2.9719783298599682
2671.0,3.0491105283171027
2672.0,2.9856798105625812
2673.0,3.660689735235971
2674.0,3.7396222849815772
2675.0,3.6309789084277457
2676.0,3.5677659538018087
2677.0,3.5521306379965254
2678.0,3.1301785280640715
2679.0,2.682570940199883
2680.0,3.460593615256519
2681.0,3.4867318452360583
2682.0,4.1292632972850685
2683.0,3.6968931352411154
2684.0,3.1988601839164374
2685.0,4.837810642887138
2686.0,4.270644023216993
2687.0,4.220930149019218
2688.0,4.1307286196116495
2689.0,4.061794279552145
2690.0,4.148108299105065
2691.0,3.8691662895634624
2692.0,3.8144075700178504
2693.0,3.9448492753301405
2694.0,3.837620676680649
2695.0,3.30036792955388
2696.0,3.815798826167839
2697.0,3.6977123130643963
2698.0,3.7940484344231673
2699.0,3.1818795099518495
2700.0,3.164569689207768
2701.0,3.0935899601962977
2702.0,3.082711140889181
2703.0,3.7462561559993524
2704.0,3.576630386030257
2705.0,4.361341703224631
2706.0,4.18012049125709
2707.0,3.832260975521415
2708.0,3.597503764815625
2709.0,3.4292674056912333
2710.0,3.699952973888074
2711.0,3.6614700461480054
2712.0,3.4285950970495915
2713.0,3.5131378654767214
2714.0,3.4674672126983306
2715.0,3.561330188645822
2716.0,3.467000265318251
2717.0,3.5460926618005364
2718.0,3.3803273401261813
2719.0,3.4661449183163846
2720.0,3.8078622337679455
2721.0,3.547309123249516
2722.0,3.3567967491739807
2723.0,3.2496415320320438
2724.0,3.38191707200507
2725.0,3.250215667454375
2726.0,3.126172985965468
2727.0,3.127277080345463
2728.0,3.331079008445613
2729.0,3.314600708757375
2730.0,3.3399770097582935
2731.0,3.5179068564244766
2732.0,3.2651721769974817
2733.0,3.124189469189595
2734.0,3.187951790147883
2735.0,3.3065314470133944
2736.0,3.3589835575627554
2737.0,3.2499321698422476
2738.0,3.387894866366794
2739.0,3.305724352721969
2740.0,3.3243736783666002
2741.0,3.420995927853388
2742.0,3.3146254128846704
2743.0,3.464516297234517
2744.0,2.8675668649683366
2745.0,3.447675951044383
2746.0,3.41217625353547
2747.0,3.2129925470193115
2748.0,3.501832360917087
2749.0,3.272365311343492
2750.0,3.4205494868961583
2751.0,3.1903017016277846
2752.0,3.362636047425672
2753.0,3.6375353587723063
2754.0,3.599820669986195
2755.0,3.195889374527487
2756.0,3.1468980928427093
2757.0,3.627639602504599
2758.0,3.4177807229756283
2759.0,3.3719357476593554
2760.0,3.198649575219887
2761.0,3.4499370569453625
2762.0,3.483411909431165
2763.0,3.181387267838199
2764.0,3.299376307204905
2765.0,3.3048203738480098
2766.0,3.285702708048309
2767.0,3.2069522408028956
2768.0,3.192756881748558
2769.0,3.1222102855663763
2770.0,3.099144358143237
2771.0,3.1937342320872966
2772.0,3.0810210663188813
2773.0,3.288267001790784
2774.0,3.396144867239489
2775.0,3.196302200289262
2776.0,3.0842943216339624
2777.0,3.1500365514120943
2778.0,3.30644802509525
2779.0,3.130912367337976
2780.0,3.208176062377357
2781.0,3.1499885978040063
2782.0,3.148669593349748
2783.0,3.0467927576018554
2784.0,3.0396232743703404
2785.0,2.6449931895841523
2786.0,2.6365887647579096
2787.0,2.6774940986682356
2788.0,2.6019499410401563
2789.0,2.9222129902560217
2790.0,3.171239134716238
2791.0,3.000878266952737
2792.0,2.8983232086169903
2793.0,3.3062216743456
2794.0,3.1265324820281264
2795.0,3.0969094231698615
2796.0,3.2561756336338274
2797.0,3.2413849473241556
2798.0,3.1413385717351328
2799.0,3.1255713439199853
2800.0,3.1281824475889906
2801.0,3.2332381260032244
2802.0,3.2373302471799232
2803.0,3.2977948593222846
2804.0,3.2521773175938384
2805.0,3.293359335763954
2806.0,3.296300736047551
2807.0,3.254220332754309
2808.0,3.2395027041477227
2809.0,3.2275569433188647
2810.0,3.2250505888557393
2811.0,3.1683698403257115
2812.0,3.1130578254516195
2813.0,3.0219541157497116
2814.0,3.1982502865400875
2815.0,3.122153980195559
2816.0,3.262324812869336
2817.0,3.29833888666128
2818.0,3.2105407920619946
2819.0,3.249585471702366
2820.0,3.233215779092404
2821.0,3.4023593140108606
2822.0,3.15323072650407
2823.0,3.1236550122025584
2824.0,3.0659647891891986
2825.0,3.172094758454088
2826.0,3.186606142407285
2827.0,3.0183098915436077
2828.0,3.265637457652881
2829.0,3.3578265282446225
2830.0,3.439491242303666
2831.0,3.374645962099732
2832.0,2.9697650597269405
2833.0,3.125942413130989
2834.0,3.1367038157994767
2835.0,3.0402567772681643
2836.0,2.883237961104568
2837.0,2.9057850459299566
2838.0,3.016360820835592
2839.0,3.0131269743140536
2840.0,2.985614994872453
2841.0,2.9290408215512804
2842.0,3.2174017423227865
2843.0,2.965319082923783
2844.0,3.0554944454769095
2845.0,2.987578803931012
2846.0,2.982181258781099
2847.0,3.087188104143596
2848.0,2.904520417716453
2849.0,2.95747453303813
2850.0,3.0059271309897917
2851.0,3.0890885372587156
2852.0,2.960686296489431
2853.0,3.0168833310980587
2854.0,2.955572967067631
2855.0,2.9473453405877144
2856.0,2.385334735619003
2857.0,2.8853631294925264
2858.0,3.1424306853673887
2859.0,3.1607947336719384
2860.0,3.0147674295293494
2861.0,3.044696143745379
2862.0,3.0079530325989943
2863.0,2.984001387569714
2864.0,2.806424748463637
2865.0,3.050998350693894
2866.0,3.0026814500854346
2867.0,2.9737514302095067
2868.0,3.0445434297745493
2869.0,3.0454721205812443
2870.0,2.9641540080159086
2871.0,2.822982457619943
2872.0,2.925126167269862
2873.0,3.0063841054306697
2874.0,3.0097766111330357
2875.0,2.9505600004855075
2876.0,2.9742469917696934
2877.0,3.02189628362964
2878.0,3.0968070918772956
2879.0,3.0231411569617106
2880.0,3.0248973040758735
2881.0,3.0717389778238093
2882.0,3.1381271678810667
2883.0,2.9545856667345034
2884.0,2.745997302949599
2885.0,3.074994375884678
2886.0,3.089251398473921
2887.0,3.0679483801419885
2888.0,3.1663859168692183
2889.0,3.066516012838695
2890.0,3.1576188634865443
2891.0,3.2069291867594587
2892.0,3.033993334668192
2893.0,2.719518682924622
2894.0,3.0401271890913706
2895.0,3.12233758140801
2896.0,3.024561655226823
2897.0,3.086848761125406
2898.0,3.1897231074563153
2899.0,3.191572867127141
2900.0,3.312204711008135
2901.0,3.1322799717763505
2902.0,3.265422276857846
2903.0,3.12139415692608
2904.0,2.362570552486109
2905.0,3.049287872054597
2906.0,2.9510206680166546
2907.0,2.5960047163911963
2908.0,3.0694538657058623
2909.0,3.11030631669532
2910.0,3.3223493237221664
2911.0,3.1069712992396723
2912.0,3.0247179130860253
2913.0,3.1578459464219413
2914.0,3.1050290520153574
2915.0,3.0774241482510867
2916.0,3.1440792859892404
2917.0,3.1426104035990874
2918.0,3.217384164822294
2919.0,2.9755172462885766
2920.0,3.115331674669752
2921.0,3.0475147908678046
2922.0,3.1628767435376113
2923.0,3.090056450297906
2924.0,3.1491393133732952
2925.0,3.124704458210866
2926.0,3.2584448848471843
2927.0,3.0543816641150205
2928.0,3.1228142923175852
2929.0,3.205476693197152
2930.0,2.912742170371065
2931.0,3.1440781098860966
2932.0,3.3336630132985157
2933.0,3.23160315292358
2934.0,3.2958447484310907
2935.0,3.212408060941533
2936.0,3.2150476321108727
2937.0,3.145945906291448
2938.0,3.1314849570896857
2939.0,3.2366424874693553
2940.0,3.2252626297654996
2941.0,3.2887762970558163
2942.0,3.103581509908544
2943.0,3.257597330533761
2944.0,3.33082380325364
2945.0,3.3171829480737673
2946.0,3.2731079111148866
2947.0,3.3177693483892448
2948.0,3.4013781134427483
2949.0,3.3401858468591903
2950.0,3.2300275817464343
2951.0,3.297054454281927
2952.0,3.2957093631317242
2953.0,3.341412487810579
2954.0,3.287056022942379
2955.0,3.2816683877160897
2956.0,3.3167778149662976
2957.0,3.5169847861508376
2958.0,3.229397936503306
2959.0,3.268385171520379
2960.0,3.153486540484821
2961.0,3.1132391267380366
2962.0,3.1197216651781794
2963.0,3.1289660012643288
2964.0,3.212382456405834
2965.0,3.19447584036932
2966.0,3.1454793330689075
2967.0,3.1339888369492317
2968.0,3.114996540189241
2969.0,3.1173658979467582
2970.0,3.160979834958875
2971.0,3.216783126646655
2972.0,3.15616444975022
2973.0,3.0933703662637946
2974.0,3.142323893847809
2975.0,3.1632436484512767
2976.0,3.133162209428178
2977.0,3.1940904697305643
2978.0,3.180510829526303
2979.0,3.2196643013782267
2980.0,3.164385569389061
2981.0,3.224766502391974
2982.0,3.1905061293144517
2983.0,3.001967407939619
2984.0,2.7519881830533333
2985.0,2.7414872980999996
2986.0,2.6635422068192214
2987.0,3.079699645258184
2988.0,3.1316464801116903
2989.0,3.055466258934772
2990.0,3.184905008686742
2991.0,3.118718069259209
2992.0,3.043398518937028
2993.0,3.1802339304252087
2994.0,3.026846712492756
2995.0,3.1435745908879364
2996.0,3.203955636433357
2997.0,3.141603151319874
2998.0,3.1179309982486614
2999.0,3.1366535548207533
3000.0,3.0702172840656945
3001.0,3.0958327596262865
3002.0,3.1480161536876055
3003.0,3.0796759592880267
3004.0,3.247072636143337
3005.0,3.251768342997927
3006.0,3.0365525895658716
3007.0,3.0032083745753053
3008.0,2.956408391772051
3009.0,3.039397307237396
3010.0,3.210052217649841
3011.0,3.1999042666487
3012.0,3.24348621493241
3013.0,3.1658236179089125
3014.0,3.05213069235505
3015.0,3.0770168272731406
3016.0,3.147882732759035
3017.0,3.252853079891407
3018.0,3.34371568783923
3019.0,3.3033957633152666
3020.0,3.356196427577327
3021.0,3.343832992709
3022.0,3.2509786604562643
3023.0,3.2876496210123114
3024.0,3.376228168566589
3025.0,3.263479557387653
3026.0,3.2706446524666646
3027.0,3.2712761314753664
3028.0,3.3064140250133964
3029.0,3.3140833705964337
3030.0,3.3049787353060314
3031.0,3.216949590175284
3032.0,3.188672943383766
3033.0,3.2066492892212395
3034.0,3.1565108036282403
3035.0,3.235540276957547
3036.0,3.176218918464657
3037.0,3.1310580493387863
3038.0,3.2993306476261606
3039.0,4.149702019088994
3040.0,3.8352178662678456
3041.0,3.5843605465735826
3042.0,3.2852222479345365
3043.0,3.484885996327524
3044.0,3.150383190441884
3045.0,3.3864635824849483
3046.0,3.6292407541938103
3047.0,3.696098935164445
3048.0,3.3739966265664703
3049.0,3.2886517324356377
3050.0,3.5920248256459697
3051.0,3.3048216442946203
3052.0,3.2627979855211695
3053.0,3.486707242775837
3054.0,3.25246740311592
3055.0,3.255290822101093
3056.0,3.2244731144090477
3057.0,3.000096749055679
3058.0,2.9899067328374973
3059.0,2.9816042646739227
3060.0,3.1202792447518117
